timestamp_ms,open,high,low,close,volume
1784277000000,74.469,74.469,74.431,74.446,3029.12
1784277060000,74.438,74.446,74.365,74.366,1256.86
1784277120000,74.365,74.375,74.321,74.332,1334.46
1784277180000,74.324,74.336,74.324,74.331,1145.62
1784277240000,74.331,74.333,74.295,74.296,1335.54
1784277300000,74.322,74.343,74.313,74.333,1033.08
1784277360000,74.333,74.339,74.163,74.186,12720.26
1784277420000,74.197,74.227,74.151,74.216,3269.21
1784277480000,74.216,74.224,74.185,74.222,1849.5
1784277540000,74.222,74.239,74.168,74.231,1891.85
1784277600000,74.239,74.263,74.231,74.263,1818.28
1784277660000,74.259,74.316,74.259,74.312,1373.42
1784277720000,74.312,74.313,74.259,74.282,1672.28
1784277780000,74.275,74.384,74.275,74.372,1254.76
1784277840000,74.372,74.436,74.372,74.432,1081.9
1784277900000,74.424,74.491,74.423,74.487,2759.03
1784277960000,74.48,74.498,74.471,74.472,1849.54
1784278020000,74.472,74.493,74.456,74.485,1369.07
1784278080000,74.485,74.519,74.485,74.519,1621.43
1784278140000,74.519,74.519,74.465,74.485,1284.05
1784278200000,74.492,74.496,74.481,74.485,1115.8
1784278260000,74.492,74.513,74.485,74.509,1054.12
1784278320000,74.503,74.516,74.471,74.472,2479.87
1784278380000,74.46,74.481,74.443,74.462,1295.82
1784278440000,74.463,74.486,74.455,74.458,2028.26
1784278500000,74.458,74.513,74.457,74.513,1068.51
1784278560000,74.514,74.553,74.506,74.542,1235.89
1784278620000,74.552,74.569,74.541,74.56,1054.56
1784278680000,74.569,74.6,74.539,74.539,1523.26
1784278740000,74.538,74.545,74.478,74.479,1384.08
1784278800000,74.485,74.489,74.478,74.485,1005.29
1784278860000,74.485,74.54,74.479,74.502,1187.87
1784278920000,74.496,74.503,74.453,74.46,1272.51
1784278980000,74.453,74.461,74.435,74.452,1061.71
1784279040000,74.452,74.452,74.432,74.451,923.65
1784279100000,74.451,74.456,74.433,74.455,1058.56
1784279160000,74.45,74.49,74.448,74.479,1715.14
1784279220000,74.479,74.566,74.471,74.51,27543.14
1784279280000,74.511,74.511,74.443,74.466,1738.25
1784279340000,74.466,74.489,74.465,74.472,979.31
1784279400000,74.466,74.473,74.451,74.454,1265.17
1784279460000,74.451,74.503,74.451,74.489,981.51
1784279520000,74.481,74.503,74.48,74.502,1098.77
1784279580000,74.502,74.576,74.494,74.572,1540.4
1784279640000,74.564,74.597,74.564,74.586,1315.52
1784279700000,74.593,74.594,74.512,74.513,1562.18
1784279760000,74.519,74.52,74.482,74.494,1358.55
1784279820000,74.483,74.495,74.47,74.476,1161.97
1784279880000,74.471,74.5,74.471,74.493,1522.9
1784279940000,74.493,74.511,74.493,74.511,992.09
1784280000000,74.508,74.56,74.508,74.552,1552.08
1784280060000,74.551,74.566,74.532,74.553,1808.74
1784280120000,74.553,74.575,74.535,74.543,1708.98
1784280180000,74.536,74.617,74.536,74.617,18993.16
1784280240000,74.616,74.62,74.605,74.609,1254.49
1784280300000,74.609,74.653,74.609,74.646,1133.44
1784280360000,74.646,74.653,74.627,74.629,1376.07
1784280420000,74.636,74.646,74.628,74.646,1276.28
1784280480000,74.638,74.647,74.635,74.645,1668.43
1784280540000,74.645,74.646,74.622,74.623,1657.78
1784280600000,74.63,74.636,74.604,74.629,3610.53
1784280660000,74.629,74.7,74.628,74.699,1103.84
1784280720000,74.689,74.689,74.621,74.646,1347.36
1784280780000,74.646,74.647,74.612,74.619,1157.26
1784280840000,74.619,74.62,74.601,74.603,1026.88
1784280900000,74.601,74.678,74.601,74.652,1143.39
