timestamp_ms,open,high,low,close,volume
1774773000000,66643.3,66744.7,66641.5,66701.4,52.5048
1774773900000,66701.3,66708.1,66660.1,66685.0,29.7455
1774774800000,66685.0,66735.3,66552.1,66659.3,65.4339
1774775700000,66659.3,66681.5,66596.8,66638.6,39.3825
1774776600000,66638.8,66665.4,66504.2,66544.1,127.3285
1774777500000,66545.5,66607.3,66545.5,66596.7,35.9109
1774778400000,66596.7,66596.7,66460.0,66511.0,109.3546
1774779300000,66510.9,66524.9,66400.0,66437.7,156.494
1774780200000,66437.5,66522.7,66340.9,66513.1,253.1213
1774781100000,66513.1,66555.6,66465.2,66471.6,65.6663
1774782000000,66471.6,66837.5,66468.2,66743.6,218.4192
1774782900000,66743.4,66820.5,66700.9,66801.0,103.3946
1774783800000,66800.8,66883.0,66732.1,66862.1,140.0608
1774784700000,66862.1,66945.9,66772.2,66784.5,345.4921
1774785600000,66784.3,66820.3,66720.0,66735.0,93.9285
1774786500000,66735.0,66791.8,66703.2,66750.7,96.4587
1774787400000,66750.8,66775.1,66666.3,66707.6,70.7337
1774788300000,66707.4,66843.0,66696.6,66818.2,82.1449
1774789200000,66818.2,66841.0,66495.6,66569.7,257.7469
1774790100000,66569.5,66670.9,66524.1,66602.0,115.2116
1774791000000,66601.8,66655.2,66573.2,66632.6,50.3745
1774791900000,66632.4,66650.0,66497.6,66546.1,77.3034
1774792800000,66546.1,66763.5,66424.1,66635.0,295.1981
1774793700000,66635.0,66661.7,66489.6,66502.2,98.8539
1774794600000,66502.2,66585.7,66474.7,66544.8,104.7616
1774795500000,66545.0,66565.0,66470.9,66563.9,58.3575
1774796400000,66563.9,66694.9,66482.2,66567.4,202.1551
1774797300000,66567.6,66643.0,66298.2,66394.9,320.4829
1774798200000,66395.1,66434.6,66290.4,66428.2,200.5029
1774799100000,66428.2,66521.9,66380.0,66499.9,111.8986
1774800000000,66499.9,66531.8,66407.2,66416.6,100.5556
1774800900000,66416.4,66636.0,66400.1,66590.4,130.6009
1774801800000,66590.2,66597.0,66475.0,66501.3,115.6961
1774802700000,66501.5,66540.4,66456.0,66469.3,43.376
1774803600000,66469.1,66522.1,66370.4,66388.2,55.7115
1774804500000,66388.2,66388.2,66128.5,66230.9,399.7625
1774805400000,66231.8,66390.0,66203.4,66357.2,113.2213
1774806300000,66357.2,66409.7,66299.7,66355.4,68.3722
1774807200000,66355.3,66380.8,66288.1,66377.2,49.7304
1774808100000,66377.1,66438.9,66326.4,66366.1,53.7811
1774809000000,66366.3,66516.6,66364.9,66399.9,78.702
1774809900000,66399.9,66434.1,66349.1,66394.9,29.5356
1774810800000,66394.7,66430.0,66351.5,66404.4,44.5623
1774811700000,66404.4,66451.6,66372.8,66394.7,41.3942
1774812600000,66394.9,66450.0,66316.4,66362.6,49.137
1774813500000,66362.6,66401.6,66296.3,66318.3,49.3863
1774814400000,66319.8,66486.9,66316.2,66430.7,62.9423
1774815300000,66430.7,66765.0,66430.7,66676.7,257.7151
1774816200000,66676.5,66699.1,66564.5,66564.5,79.6013
1774817100000,66564.7,66597.5,66516.0,66578.8,41.7525
1774818000000,66578.8,66643.4,66477.5,66520.5,54.4978
1774818900000,66520.3,66639.4,66500.4,66621.3,38.5844
1774819800000,66621.4,66666.0,66572.0,66614.3,44.7704
1774820700000,66615.1,66727.2,66603.3,66674.4,53.4884
1774821600000,66674.4,66674.4,66184.6,66274.4,311.0252
1774822500000,66274.4,66463.0,66200.2,66353.5,85.1591
1774823400000,66353.5,66393.5,65604.2,65646.5,648.2773
1774824300000,65646.3,65927.0,64914.5,65819.7,1326.8633
1774825200000,65819.8,66353.0,65819.7,66062.1,367.6659
1774826100000,66062.2,66265.5,65916.0,65971.0,224.2733
1774827000000,65971.0,66062.5,65825.0,65995.3,158.2036
1774827900000,65995.3,66141.8,65849.7,65981.2,119.8958
1774828800000,65981.2,66067.2,65762.0,65819.5,142.2604
1774829700000,65819.3,67034.9,65764.6,66540.6,863.2083
1774830600000,66540.6,66706.5,66149.0,66298.7,285.0154
1774831500000,66298.7,66385.5,66073.1,66242.1,261.3315
1774832400000,66246.9,66538.0,66243.4,66367.0,179.1958
1774833300000,66368.4,66632.8,66291.2,66564.0,130.3637
1774834200000,66564.0,66699.0,66494.8,66618.0,292.6013
1774835100000,66628.1,66794.8,66571.0,66617.7,502.3013
1774836000000,66620.4,66822.7,66534.5,66809.7,111.2162
1774836900000,66809.5,66870.6,66644.6,66715.6,97.4622
1774837800000,66715.8,67000.0,66559.5,66999.9,166.9082
1774838700000,66999.9,67429.6,66964.1,67085.9,998.2406
1774839600000,67086.1,67120.0,66934.5,66980.3,213.6787
1774840500000,66980.1,67274.0,66966.6,67208.8,147.2301
1774841400000,67209.5,67252.1,67104.5,67170.5,112.2149
1774842300000,67170.7,67289.1,67090.1,67138.7,159.6742
1774843200000,67138.7,67464.5,67131.9,67391.4,229.4467
1774844100000,67391.3,67600.0,67340.0,67415.0,323.389
1774845000000,67415.2,67541.8,67350.0,67385.3,253.9195
1774845900000,67385.3,67626.5,67385.1,67582.4,240.3004
1774846800000,67583.1,67781.2,67544.8,67612.2,364.1204
1774847700000,67612.2,67696.8,67559.8,67625.2,158.3041
1774848600000,67625.2,67671.6,67420.8,67462.5,161.6014
1774849500000,67462.5,67530.0,67412.5,67459.8,111.5573
1774850400000,67459.9,67548.2,67381.2,67409.5,81.2615
1774851300000,67409.3,67430.1,67253.3,67287.2,189.6218
1774852200000,67285.9,67367.0,67245.3,67334.7,115.3208
1774853100000,67334.7,67397.9,67265.9,67271.3,85.8161
1774854000000,67271.3,67423.1,67200.0,67348.2,123.8523
1774854900000,67348.2,67398.4,67260.0,67299.5,79.6508
1774855800000,67299.5,67396.1,67256.0,67283.0,100.1808
1774856700000,67283.2,67596.5,67269.6,67596.5,195.1915
1774857600000,67596.5,67879.8,67574.8,67860.6,613.0861
1774858500000,67860.6,67880.0,67691.2,67725.9,152.9266
1774859400000,67725.9,67901.6,67694.2,67721.3,151.2472
1774860300000,67721.3,67786.7,67620.0,67634.9,162.8009
1774861200000,67634.8,67665.3,67539.2,67547.3,139.1453
1774862100000,67547.5,67624.9,67474.8,67479.3,167.8418
1774863000000,67479.3,67533.8,67418.0,67524.0,127.7763
1774863900000,67524.1,67564.0,67432.1,67464.9,96.4185
1774864800000,67464.7,67469.3,67365.5,67408.3,79.9811
1774865700000,67408.1,67464.9,67380.6,67388.8,78.7439
1774866600000,67389.0,67408.3,67331.5,67404.8,80.9015
1774867500000,67404.8,67493.8,67387.9,67460.3,95.634
1774868400000,67461.6,67572.1,67456.0,67562.3,127.5885
1774869300000,67562.7,67940.0,67504.6,67655.4,425.6746
1774870200000,67655.4,67720.0,67476.0,67565.2,191.4234
1774871100000,67565.2,67706.2,67540.0,67644.9,125.7469
1774872000000,67644.9,67846.3,67625.0,67814.0,484.1678
1774872900000,67814.0,67950.9,67754.1,67821.3,452.693
1774873800000,67821.2,67929.4,67775.6,67844.6,219.3945
1774874700000,67844.4,67921.2,67797.5,67859.8,121.1824
1774875600000,67859.6,67929.1,67798.6,67869.4,161.0266
1774876500000,67869.4,68145.0,67835.2,67835.2,636.2235
1774877400000,67835.4,68009.8,67663.9,67673.6,495.5061
1774878300000,67673.2,67797.9,67385.5,67493.8,541.294
1774879200000,67493.6,67730.2,67428.8,67645.4,384.1579
1774880100000,67645.2,67666.6,67205.2,67275.9,377.0683
1774881000000,67276.2,67374.9,67076.2,67096.3,440.3861
1774881900000,67096.9,67862.1,67054.6,67768.5,730.4828
1774882800000,67768.3,67842.7,67529.3,67530.1,418.4414
1774883700000,67530.2,67570.6,67373.3,67496.0,328.5018
