timestamp_ms,open,high,low,close,volume
1774773000000,1.3351,1.3377,1.3351,1.3377,101917.0
1774773900000,1.3377,1.3384,1.3365,1.3365,107327.0
1774774800000,1.3366,1.3368,1.3339,1.3354,102022.0
1774775700000,1.3352,1.3362,1.3348,1.3359,37552.0
1774776600000,1.3357,1.3366,1.3335,1.3343,154667.0
1774777500000,1.3345,1.335,1.3341,1.3347,81733.0
1774778400000,1.3349,1.3349,1.3324,1.3334,77819.0
1774779300000,1.3332,1.3334,1.33,1.3311,207959.0
1774780200000,1.3311,1.3327,1.3306,1.3321,157089.0
1774781100000,1.3323,1.3337,1.332,1.3331,138148.0
1774782000000,1.3331,1.3403,1.3324,1.3386,519718.0
1774782900000,1.3384,1.3386,1.3364,1.3368,153258.0
1774783800000,1.337,1.3389,1.3367,1.3384,134121.0
1774784700000,1.3386,1.3395,1.3375,1.3377,118601.0
1774785600000,1.3375,1.3377,1.3346,1.3346,119319.0
1774786500000,1.3346,1.3365,1.3344,1.3354,102705.0
1774787400000,1.3354,1.336,1.3327,1.3329,229716.0
1774788300000,1.3329,1.3351,1.3326,1.3339,70457.0
1774789200000,1.3339,1.3343,1.3261,1.3277,565940.0
1774790100000,1.3277,1.329,1.3264,1.3282,274586.0
1774791000000,1.3284,1.329,1.327,1.3275,159011.0
1774791900000,1.3275,1.3279,1.3245,1.3257,306367.0
1774792800000,1.3257,1.3318,1.3242,1.3288,348355.0
1774793700000,1.3286,1.3288,1.3231,1.3232,250709.0
1774794600000,1.3232,1.3265,1.3231,1.3259,265498.0
1774795500000,1.3259,1.3265,1.324,1.3254,118940.0
1774796400000,1.3254,1.3277,1.3226,1.3249,429780.0
1774797300000,1.3247,1.3272,1.3204,1.322,549545.0
1774798200000,1.3218,1.3233,1.3208,1.3225,290489.0
1774799100000,1.3225,1.3258,1.3225,1.3246,113735.0
1774800000000,1.3248,1.3256,1.3235,1.3239,122161.0
1774800900000,1.3239,1.3286,1.3237,1.3274,449596.0
1774801800000,1.3276,1.3276,1.3241,1.3243,195236.0
1774802700000,1.3243,1.3255,1.3233,1.3244,67428.0
1774803600000,1.3242,1.3267,1.3233,1.3235,107803.0
1774804500000,1.3233,1.3235,1.3184,1.3199,656125.0
1774805400000,1.3199,1.3237,1.3188,1.3237,270525.0
1774806300000,1.3234,1.324,1.322,1.3227,108530.0
1774807200000,1.3225,1.3231,1.3209,1.3231,88740.0
1774808100000,1.3231,1.3243,1.3211,1.3211,126383.0
1774809000000,1.3213,1.3255,1.3211,1.3234,224702.0
1774809900000,1.3232,1.3237,1.322,1.3229,197343.0
1774810800000,1.3229,1.3231,1.3191,1.3197,155956.0
1774811700000,1.3197,1.3201,1.3162,1.3169,394362.0
1774812600000,1.3171,1.3188,1.3157,1.3173,344708.0
1774813500000,1.3173,1.3179,1.3161,1.3172,154814.0
1774814400000,1.3172,1.3212,1.3169,1.3192,305486.0
1774815300000,1.3192,1.3262,1.3188,1.3248,365943.0
1774816200000,1.3246,1.3251,1.3217,1.322,174820.0
1774817100000,1.322,1.3234,1.3217,1.3232,116357.0
1774818000000,1.3234,1.3252,1.3228,1.3241,314656.0
1774818900000,1.3241,1.3262,1.3235,1.3257,158147.0
1774819800000,1.3257,1.3274,1.3253,1.3267,75970.0
1774820700000,1.3265,1.3278,1.3253,1.3267,82655.0
1774821600000,1.3269,1.3269,1.3103,1.3131,1106544.0
1774822500000,1.3131,1.3206,1.3122,1.319,269195.0
1774823400000,1.319,1.3194,1.3055,1.3082,1025525.0
1774824300000,1.3084,1.3236,1.2939,1.3183,2252890.0
1774825200000,1.3183,1.3264,1.317,1.3237,861935.0
1774826100000,1.3237,1.3305,1.3234,1.3268,519252.0
1774827000000,1.3268,1.3282,1.3236,1.3277,269500.0
1774827900000,1.3275,1.3315,1.325,1.3267,268530.0
1774828800000,1.3267,1.3287,1.3236,1.3252,188577.0
1774829700000,1.325,1.35,1.3245,1.3349,1279258.0
1774830600000,1.3351,1.3384,1.3277,1.3291,282410.0
1774831500000,1.3293,1.3324,1.3284,1.3308,150430.0
1774832400000,1.3308,1.3392,1.3303,1.3357,240032.0
1774833300000,1.3357,1.3388,1.3348,1.3387,133268.0
1774834200000,1.3385,1.3407,1.3365,1.3381,122008.0
1774835100000,1.3381,1.3415,1.3381,1.3396,120243.0
1774836000000,1.3394,1.3449,1.3392,1.344,188331.0
1774836900000,1.344,1.3451,1.3404,1.3408,128998.0
1774837800000,1.3408,1.346,1.3385,1.3458,166226.0
1774838700000,1.3458,1.3546,1.3455,1.3476,569784.0
1774839600000,1.3476,1.348,1.3449,1.3455,159892.0
1774840500000,1.3458,1.3519,1.3449,1.3519,169942.0
1774841400000,1.3517,1.3528,1.3506,1.3516,138187.0
1774842300000,1.3518,1.3546,1.3507,1.3513,201561.0
1774843200000,1.3513,1.3577,1.3511,1.3572,302384.0
1774844100000,1.3572,1.3602,1.3533,1.3539,382992.0
1774845000000,1.3541,1.3564,1.3505,1.3508,221013.0
1774845900000,1.3508,1.3523,1.3498,1.3501,168295.0
1774846800000,1.3503,1.354,1.3489,1.3492,281614.0
1774847700000,1.3492,1.3548,1.3463,1.3546,486654.0
1774848600000,1.3546,1.3561,1.351,1.3546,225682.0
1774849500000,1.3548,1.3568,1.3515,1.3515,442573.0
1774850400000,1.3518,1.3563,1.3511,1.3533,158062.0
1774851300000,1.3535,1.3541,1.3503,1.3509,175374.0
1774852200000,1.3511,1.3519,1.3502,1.3513,86232.0
1774853100000,1.3515,1.3516,1.3498,1.35,116394.0
1774854000000,1.3502,1.3557,1.35,1.3551,147191.0
1774854900000,1.3551,1.3553,1.3526,1.3529,122204.0
1774855800000,1.3529,1.3544,1.3515,1.3519,175538.0
1774856700000,1.3517,1.3585,1.3514,1.3575,377022.0
1774857600000,1.3575,1.3624,1.3563,1.3615,579967.0
1774858500000,1.3615,1.3633,1.3608,1.3619,336010.0
1774859400000,1.3621,1.3661,1.3604,1.3609,392269.0
1774860300000,1.3607,1.3625,1.3603,1.3608,130091.0
1774861200000,1.3606,1.3611,1.3571,1.3571,161879.0
1774862100000,1.3571,1.3578,1.3542,1.3542,236505.0
1774863000000,1.3542,1.3547,1.3519,1.3525,232051.0
1774863900000,1.3525,1.3527,1.3495,1.3495,229249.0
1774864800000,1.3497,1.3497,1.3477,1.3483,213270.0
1774865700000,1.3481,1.3494,1.3467,1.3467,211091.0
1774866600000,1.3467,1.3469,1.3444,1.3457,283575.0
1774867500000,1.3455,1.3484,1.3448,1.3472,177245.0
1774868400000,1.3474,1.3514,1.3471,1.3504,267378.0
1774869300000,1.3504,1.3588,1.3493,1.3513,725872.0
1774870200000,1.3511,1.3521,1.3489,1.3499,219546.0
1774871100000,1.3497,1.3519,1.3485,1.3495,124137.0
1774872000000,1.3493,1.3535,1.3493,1.3517,199030.0
1774872900000,1.3517,1.3527,1.3499,1.3503,142966.0
1774873800000,1.3503,1.3555,1.3501,1.3532,172814.0
1774874700000,1.3532,1.3542,1.3508,1.3508,142216.0
1774875600000,1.3508,1.3526,1.3492,1.3514,258726.0
1774876500000,1.3512,1.3553,1.3509,1.3525,232617.0
1774877400000,1.3527,1.3552,1.3484,1.3502,393668.0
1774878300000,1.3502,1.3514,1.3438,1.3454,418918.0
1774879200000,1.3453,1.3489,1.3441,1.3475,362170.0
1774880100000,1.3475,1.3478,1.3399,1.3408,539796.0
1774881000000,1.341,1.3419,1.3353,1.3353,623770.0
1774881900000,1.3353,1.3487,1.3346,1.3475,660169.0
1774882800000,1.3473,1.348,1.3403,1.3403,471163.0
1774883700000,1.3405,1.3426,1.3385,1.342,197196.0
1774884600000,1.3418,1.3498,1.3405,1.3486,265279.0
1774885500000,1.3488,1.3488,1.3441,1.3449,181027.0
1774886400000,1.3447,1.3449,1.3408,1.3427,202436.0
1774887300000,1.3427,1.3432,1.3403,1.3407,182111.0
1774888200000,1.3409,1.3425,1.3399,1.3406,134178.0
1774889100000,1.3408,1.3416,1.3371,1.3414,232659.0
1774890000000,1.3414,1.3448,1.3398,1.3411,256570.0
1774890900000,1.3409,1.3415,1.3322,1.3346,1129856.0
1774891800000,1.3343,1.3365,1.3329,1.3363,245059.0
1774892700000,1.3363,1.337,1.3324,1.3337,175109.0
1774893600000,1.3335,1.3353,1.3292,1.3307,386954.0
1774894500000,1.3307,1.3312,1.3265,1.3289,499173.0
