timestamp_ms,open,high,low,close,volume
1769589000000,88994.9,89080.8,88970.0,89058.2,70.2352
1769589900000,89058.3,89058.3,88846.8,88892.9,142.5154
1769590800000,88892.8,88979.5,88827.5,88904.0,108.4215
1769591700000,88904.0,88984.8,88822.4,88960.1,81.3304
1769592600000,88960.0,89416.8,88956.8,89284.0,299.3937
1769593500000,89283.8,89548.1,89244.5,89542.1,255.6541
1769594400000,89542.1,89593.7,89399.9,89539.6,405.5906
1769595300000,89539.6,89680.2,89297.1,89304.7,316.5905
1769596200000,89304.8,89468.0,89304.8,89458.3,145.3395
1769597100000,89458.3,89477.5,89370.9,89370.9,75.5508
1769598000000,89371.0,89425.0,89278.0,89300.7,126.036
1769598900000,89300.8,89428.5,89279.8,89418.6,58.1012
1769599800000,89418.6,89634.1,89308.0,89626.8,160.0714
1769600700000,89626.7,90121.0,89568.2,90035.3,1051.7134
1769601600000,90035.3,90136.1,89875.6,89887.6,554.8694
1769602500000,89888.3,89951.4,89752.2,89828.5,255.7254
1769603400000,89828.3,89961.1,89772.0,89869.5,154.0973
1769604300000,89869.5,89990.0,89740.4,89957.1,224.1585
1769605200000,89957.1,90325.9,89922.2,90138.1,471.8341
1769606100000,90138.1,90240.0,90004.7,90091.8,241.6519
1769607000000,90091.9,90436.0,90054.4,90359.2,320.7057
1769607900000,90359.2,90412.7,90125.0,90219.8,349.4298
1769608800000,90219.8,90219.9,90091.7,90099.8,131.4149
1769609700000,90099.6,90144.7,89881.9,89957.9,246.0893
1769610600000,89952.5,90100.0,89600.0,89664.1,560.6886
1769611500000,89664.2,89737.5,89409.3,89568.8,531.5213
1769612400000,89568.8,89820.4,89060.0,89062.6,654.5516
1769613300000,89060.0,89300.0,88860.0,89223.3,766.2004
1769614200000,89224.2,89499.1,89177.5,89463.9,251.7307
1769615100000,89463.9,89592.2,89277.0,89443.4,241.1192
1769616000000,89443.4,89491.2,89204.7,89228.3,169.8237
1769616900000,89228.3,89730.6,89206.9,89712.7,238.855
1769617800000,89712.7,89791.5,89422.1,89505.2,230.1707
1769618700000,89506.9,89712.5,89462.5,89589.6,99.3624
1769619600000,89589.4,89751.5,89542.6,89688.9,116.4142
1769620500000,89689.0,89708.4,89520.0,89553.3,82.3803
1769621400000,89553.4,89950.6,89250.0,89815.1,339.6251
1769622300000,89815.3,90585.0,89805.1,90140.6,1015.4936
1769623200000,90140.6,90145.7,89454.9,89782.2,849.4413
1769624100000,89782.2,89911.8,89673.4,89735.9,206.0002
1769625000000,89736.0,89778.1,89528.7,89599.6,175.4258
1769625900000,89599.6,89625.9,89296.2,89501.9,266.5667
1769626800000,89500.0,89685.2,89041.5,89336.6,611.0414
1769627700000,89336.4,89588.0,89240.0,89364.9,123.339
1769628600000,89364.8,89506.9,88960.0,89006.9,321.2277
1769629500000,89011.3,89555.0,88993.5,89358.0,267.443
1769630400000,89358.2,89586.0,89285.0,89542.9,141.337
1769631300000,89542.9,89845.4,89426.5,89760.3,216.3665
1769632200000,89760.3,89778.4,89146.3,89201.4,374.2124
1769633100000,89200.9,89221.8,88962.4,89101.2,302.5442
1769634000000,89115.9,89169.8,88827.0,89169.5,366.5901
1769634900000,89169.3,89230.7,89096.9,89138.6,104.6591
1769635800000,89138.5,89446.4,89025.8,89378.8,195.5377
1769636700000,89379.0,89438.5,89279.6,89366.6,81.1469
1769637600000,89367.9,89428.0,89216.1,89241.6,78.3412
1769638500000,89241.6,89246.1,89090.7,89246.0,85.9675
1769639400000,89245.9,89259.6,89154.2,89226.5,48.7418
1769640300000,89226.4,89378.2,89226.4,89342.4,57.3804
1769641200000,89342.4,89422.1,89300.0,89305.7,68.7316
1769642100000,89305.7,89436.7,89219.9,89256.1,90.2722
1769643000000,89256.1,89295.9,89162.1,89270.6,75.1439
1769643900000,89270.7,89364.2,89187.6,89263.0,71.6412
1769644800000,89262.5,89300.0,89051.9,89052.0,150.8218
1769645700000,89053.1,89114.2,88959.0,88996.4,125.5739
1769646600000,88996.4,89117.0,88925.5,88931.4,101.6669
1769647500000,88931.4,89124.6,88859.5,89113.1,186.9638
1769648400000,89113.1,89123.7,88971.9,89068.6,72.3925
1769649300000,89068.9,89068.9,88570.0,88798.5,329.6814
1769650200000,88798.5,88856.4,88693.5,88798.2,177.0939
1769651100000,88798.3,88856.9,88512.0,88562.1,324.6935
1769652000000,88562.2,88719.2,88425.8,88651.0,289.1553
1769652900000,88651.0,88704.5,88525.7,88572.7,108.4577
1769653800000,88572.6,88576.0,88007.3,88109.4,941.2424
1769654700000,88109.3,88110.2,87655.0,87861.9,794.8457
1769655600000,87864.1,88221.0,87725.0,88036.4,435.3674
1769656500000,88038.6,88151.0,87948.6,88002.1,260.3963
1769657400000,88001.9,88084.9,87913.6,88080.3,127.3252
1769658300000,88080.3,88120.0,87933.2,88013.3,136.2999
1769659200000,88013.3,88049.6,87923.6,87938.9,91.9282
1769660100000,87938.9,88026.6,87860.0,88026.5,109.1962
1769661000000,88026.6,88200.0,88026.5,88120.6,143.9868
1769661900000,88120.4,88300.0,88117.2,88267.4,133.6963
1769662800000,88267.3,88365.0,88220.1,88268.0,132.6184
1769663700000,88267.9,88307.1,88150.0,88168.6,73.7433
1769664600000,88168.5,88328.6,88164.4,88269.0,76.6484
1769665500000,88269.0,88276.3,88107.2,88146.2,83.0046
1769666400000,88146.2,88276.9,88128.3,88206.7,78.8401
1769667300000,88206.5,88267.6,88152.9,88243.7,57.0508
1769668200000,88243.7,88297.1,88216.7,88286.2,59.2149
1769669100000,88286.2,88297.7,88212.8,88274.7,39.9301
1769670000000,88274.6,88339.0,88262.7,88286.9,54.1781
1769670900000,88286.9,88304.2,88215.7,88223.3,61.9708
1769671800000,88223.2,88324.7,88208.9,88299.1,53.4997
1769672700000,88299.1,88390.5,88246.9,88309.3,143.0874
1769673600000,88309.2,88309.3,87912.1,87912.2,353.4204
1769674500000,87912.1,88433.1,87871.0,88410.3,291.1664
1769675400000,88410.5,88450.0,88058.4,88075.3,340.5587
1769676300000,88075.3,88166.2,87900.0,88021.6,264.8884
1769677200000,88021.6,88114.4,87944.3,87955.1,87.7929
1769678100000,87955.0,88037.2,87955.0,87981.6,60.0804
1769679000000,87981.7,88079.5,87925.0,87982.0,138.848
1769679900000,87982.2,87988.5,87845.2,87845.2,137.3393
1769680800000,87845.2,87928.6,87791.5,87889.4,154.9603
1769681700000,87889.6,87937.4,87852.5,87917.3,101.5289
1769682600000,87917.1,87934.3,87873.8,87878.2,51.8149
1769683500000,87878.4,87972.0,87777.0,87912.3,126.7957
1769684400000,87912.3,88023.1,87805.0,87982.0,115.869
1769685300000,87981.9,87997.1,87740.4,87752.5,159.5851
1769686200000,87752.5,87860.0,87736.5,87751.9,177.0038
1769687100000,87751.9,87812.3,87705.6,87789.4,151.5074
1769688000000,87789.4,88009.5,87775.0,87970.5,180.5078
1769688900000,87970.3,88056.8,87889.5,87891.2,178.2008
1769689800000,87891.1,88022.9,87795.0,87949.6,110.919
1769690700000,87949.6,88075.3,87944.6,88068.3,77.5569
1769691600000,88068.3,88100.0,88039.1,88078.6,118.9563
1769692500000,88078.4,88119.0,88035.6,88118.1,59.2203
1769693400000,88119.0,88120.0,88010.3,88035.3,89.6104
1769694300000,88035.5,88051.2,87905.2,88003.0,81.4936
1769695200000,88003.0,88031.8,87900.0,87950.9,75.2619
1769696100000,87950.9,88023.3,87780.0,87780.6,131.4631
1769697000000,87780.6,87904.0,87510.0,87640.6,866.7183
1769697900000,87640.7,87830.3,86966.3,86981.8,1089.4245
1769698800000,86981.7,87000.0,85285.0,85291.6,3647.6849
1769699700000,85291.1,85768.4,85173.7,85433.5,2172.4387
1769700600000,85433.5,85611.0,84390.1,84581.3,2284.5681
1769701500000,84581.3,85120.9,84326.1,84892.9,1618.8772
1769702400000,84892.9,84944.4,84410.0,84743.7,963.974
1769703300000,84743.9,84900.0,84444.6,84473.3,622.734
1769704200000,84471.9,84787.9,84232.7,84600.2,991.9717
1769705100000,84600.2,85363.6,84556.0,85236.4,770.1952
1769706000000,85237.9,85430.0,85050.0,85197.1,845.0368
1769706900000,85196.9,85598.8,85010.0,85016.9,856.3797
1769707800000,85017.1,85100.0,84691.0,84846.3,622.3165
1769708700000,84846.3,84873.4,83990.2,84220.0,1259.0758
1769709600000,84220.0,84600.0,84197.4,84486.1,593.1192
1769710500000,84486.1,84510.2,83660.7,83833.7,1074.8956
1769711400000,83833.6,84071.9,83550.5,83982.5,801.2151
1769712300000,83982.5,83996.4,83366.0,83435.4,883.0721
1769713200000,83435.1,83638.0,83339.2,83625.5,461.3855
