timestamp_ms,open,high,low,close,volume
1779957000000,1985.69,1990.34,1983.69,1988.17,2944.88
1779957900000,1988.25,1990.78,1986.8,1987.26,1141.16
1779958800000,1987.26,1990.11,1983.51,1986.91,1421.1
1779959700000,1986.93,1990.73,1986.46,1990.19,2320.47
1779960600000,1990.17,1992.71,1988.67,1992.62,1863.94
1779961500000,1992.62,1994.66,1991.93,1992.94,2138.69
1779962400000,1992.96,1997.52,1992.65,1994.55,3241.88
1779963300000,1994.57,1995.48,1988.64,1991.94,4842.35
1779964200000,1991.94,1994.27,1991.02,1992.89,1680.51
1779965100000,1992.87,1994.5,1987.6,1989.2,2568.28
1779966000000,1989.2,1991.86,1987.01,1990.02,2801.4
1779966900000,1990.04,1991.1,1985.89,1986.85,3049.65
1779967800000,1986.85,1990.09,1985.32,1990.09,2139.4
1779968700000,1990.09,1990.09,1986.62,1988.76,1437.09
1779969600000,1988.78,1989.8,1985.41,1985.71,1610.94
1779970500000,1985.66,1986.76,1980.0,1985.13,4578.69
1779971400000,1985.11,1992.58,1985.01,1990.08,4206.75
1779972300000,1990.06,1993.62,1989.6,1991.14,2310.3
1779973200000,1991.11,1994.36,1985.6,1985.97,3153.93
1779974100000,1985.97,1987.89,1978.05,1985.94,5486.76
1779975000000,1985.88,1986.23,1974.35,1975.28,8722.29
1779975900000,1975.43,1984.46,1975.43,1980.74,5980.02
1779976800000,1980.72,1993.74,1966.53,1992.68,23564.13
1779977700000,1992.25,2001.54,1985.75,1988.88,19480.75
1779978600000,1988.88,1992.23,1980.28,1983.46,6157.98
1779979500000,1983.4,1993.25,1981.49,1992.56,5616.53
1779980400000,1992.56,1998.46,1987.76,1988.21,6568.12
1779981300000,1988.21,1992.13,1982.74,1991.76,4404.95
1779982200000,1991.74,1992.13,1986.48,1991.78,1680.51
1779983100000,1991.76,1994.91,1988.22,1989.57,2681.62
1779984000000,1989.59,1997.0,1984.09,1994.83,4742.57
1779984900000,1994.85,2004.04,1992.94,1997.94,6850.94
1779985800000,1997.92,2006.43,1997.92,2006.13,4341.81
1779986700000,2006.11,2014.14,2005.0,2012.43,9203.27
1779987600000,2012.43,2015.62,2008.15,2014.74,4346.84
1779988500000,2014.8,2016.22,2010.75,2013.83,3482.79
1779989400000,2013.92,2021.2,2012.84,2017.34,5738.76
1779990300000,2017.34,2026.29,2017.23,2018.38,8959.81
1779991200000,2018.38,2026.17,2017.02,2023.14,3740.74
1779992100000,2023.16,2025.03,2019.12,2020.9,2705.75
1779993000000,2020.9,2024.26,2020.88,2023.04,1612.77
1779993900000,2023.06,2029.39,2022.26,2024.09,4098.2
1779994800000,2024.07,2024.19,2016.25,2019.26,3681.78
1779995700000,2019.19,2022.67,2017.45,2022.57,1730.36
1779996600000,2022.57,2023.61,2017.34,2017.85,2254.65
1779997500000,2017.85,2019.74,2012.94,2013.74,3850.59
1779998400000,2013.73,2015.97,2005.26,2012.4,7257.34
1779999300000,2012.42,2019.33,2011.78,2018.93,1821.36
1780000200000,2018.94,2019.37,2015.13,2018.43,1296.2
1780001100000,2018.45,2018.45,2012.78,2013.23,1253.19
1780002000000,2013.25,2020.8,2012.13,2019.53,4793.65
1780002900000,2019.47,2022.62,2018.63,2020.03,2130.55
1780003800000,2020.03,2023.57,2019.01,2022.62,1422.67
1780004700000,2022.42,2022.79,2018.96,2018.98,1033.2
1780005600000,2018.98,2022.09,2014.26,2015.19,2029.78
1780006500000,2015.21,2015.21,2010.8,2010.9,2101.83
1780007400000,2010.88,2012.0,2004.28,2005.03,3554.58
1780008300000,2005.03,2009.45,2004.63,2004.73,1742.07
1780009200000,2004.71,2007.93,2004.71,2007.67,1269.55
1780010100000,2007.67,2010.36,2005.51,2010.0,1129.49
1780011000000,2010.02,2011.68,2006.36,2008.31,1522.56
1780011900000,2008.29,2009.97,2005.67,2008.96,916.4
1780012800000,2008.96,2016.04,2008.96,2014.26,1810.97
1780013700000,2014.24,2016.05,2011.87,2013.68,1542.75
1780014600000,2013.66,2016.49,2012.06,2015.72,1139.67
1780015500000,2015.74,2015.74,2010.33,2011.62,1261.89
1780016400000,2011.6,2015.49,2011.39,2012.51,1213.87
1780017300000,2012.49,2013.97,2006.22,2006.99,1666.11
1780018200000,2006.97,2008.16,2005.06,2007.63,1479.99
1780019100000,2007.63,2009.98,2005.08,2007.2,1373.36
1780020000000,2007.2,2009.8,2005.89,2008.77,989.51
1780020900000,2008.77,2009.4,2000.07,2000.68,2701.29
1780021800000,2000.69,2005.12,1998.75,1999.82,4625.06
1780022700000,1999.82,2001.91,1996.59,1998.39,2699.12
1780023600000,1998.39,2007.09,1998.39,2006.21,2304.94
1780024500000,2006.23,2006.62,2002.94,2003.79,1620.45
1780025400000,2003.79,2004.4,2001.0,2002.62,1405.78
1780026300000,2002.64,2005.04,2000.17,2001.93,731.77
1780027200000,2001.95,2004.09,1997.44,1999.82,3610.52
1780028100000,1999.82,2004.03,1998.7,2003.81,3074.51
1780029000000,2003.79,2006.38,2003.01,2005.09,7290.91
