timestamp_ms,open,high,low,close,volume
1779957000000,80.875,81.023,80.777,80.958,22826.63
1779957900000,80.952,81.043,80.863,80.912,19061.98
1779958800000,80.912,81.04,80.782,80.931,17615.1
1779959700000,80.938,81.147,80.887,81.109,16391.03
1779960600000,81.116,81.197,81.012,81.142,18991.8
1779961500000,81.142,81.25,81.141,81.163,19291.8
1779962400000,81.163,81.264,81.122,81.176,16625.77
1779963300000,81.183,81.22,80.808,80.982,25687.43
1779964200000,80.989,81.05,80.892,80.98,17509.8
1779965100000,80.979,81.03,80.694,80.695,29635.84
1779966000000,80.703,80.823,80.537,80.766,24177.63
1779966900000,80.766,80.813,80.632,80.702,18708.15
1779967800000,80.701,80.782,80.604,80.781,19706.44
1779968700000,80.781,80.879,80.703,80.839,24313.19
1779969600000,80.832,80.913,80.747,80.775,20056.01
1779970500000,80.775,80.829,80.516,80.699,27629.97
1779971400000,80.7,81.129,80.691,81.045,30369.9
1779972300000,81.052,81.203,81.037,81.078,22168.4
1779973200000,81.083,81.317,80.832,80.905,31242.4
1779974100000,80.905,81.0,80.699,80.993,28135.37
1779975000000,80.992,81.0,80.496,80.532,37007.5
1779975900000,80.532,80.906,80.504,80.741,27600.12
1779976800000,80.741,81.119,79.96,81.086,80597.27
1779977700000,81.093,81.598,80.857,81.058,103644.65
1779978600000,81.051,81.219,80.704,80.799,29045.07
1779979500000,80.806,81.19,80.64,81.156,33796.71
1779980400000,81.149,81.263,80.705,80.753,28818.49
1779981300000,80.752,80.977,80.518,80.976,35397.27
1779982200000,80.977,81.2,80.762,81.199,29551.88
1779983100000,81.194,81.319,81.008,81.099,33842.48
1779984000000,81.093,81.42,80.885,81.393,35350.7
1779984900000,81.394,81.724,81.268,81.495,74287.09
1779985800000,81.495,81.841,81.441,81.84,27642.59
1779986700000,81.841,82.129,81.744,82.026,34075.17
1779987600000,82.026,82.128,81.798,82.049,24354.76
1779988500000,82.062,82.254,82.0,82.129,35094.6
1779989400000,82.129,82.455,82.025,82.256,29241.25
1779990300000,82.257,82.587,82.15,82.269,31834.61
1779991200000,82.263,82.823,82.214,82.675,34283.16
1779992100000,82.682,82.928,82.531,82.575,24162.94
1779993000000,82.575,82.764,82.547,82.732,23703.49
1779993900000,82.726,82.973,82.726,82.838,26451.03
1779994800000,82.838,82.862,82.408,82.488,22720.48
1779995700000,82.488,82.658,82.367,82.658,24136.21
1779996600000,82.658,82.716,82.291,82.299,25089.74
1779997500000,82.295,82.411,82.121,82.135,19412.09
1779998400000,82.136,82.196,81.744,82.049,35801.79
1779999300000,82.049,82.41,82.004,82.378,22677.26
1780000200000,82.378,82.573,82.288,82.509,19481.39
1780001100000,82.516,82.516,82.247,82.256,18975.8
1780002000000,82.248,82.63,82.2,82.545,22506.57
1780002900000,82.552,82.63,82.484,82.485,20734.97
1780003800000,82.485,82.628,82.432,82.575,23570.99
1780004700000,82.574,82.583,82.391,82.4,19259.11
1780005600000,82.401,82.586,82.261,82.309,19031.05
1780006500000,82.315,82.315,82.005,82.045,26437.71
1780007400000,82.052,82.076,81.871,81.9,27261.06
1780008300000,81.9,82.106,81.899,81.995,22228.66
1780009200000,81.995,82.147,81.972,82.146,16400.55
1780010100000,82.138,82.236,82.027,82.216,17487.73
1780011000000,82.216,82.216,81.973,82.121,21959.36
1780011900000,82.118,82.121,81.95,82.089,16019.17
1780012800000,82.089,82.35,82.081,82.255,24150.83
1780013700000,82.232,82.404,82.154,82.328,16223.44
1780014600000,82.321,82.43,82.256,82.395,16003.99
1780015500000,82.402,82.403,82.193,82.285,23435.94
1780016400000,82.285,82.43,82.26,82.305,16029.02
1780017300000,82.298,82.371,82.041,82.089,18504.38
1780018200000,82.089,82.219,82.034,82.218,17501.3
1780019100000,82.218,82.276,82.06,82.169,20212.21
